SKU,Week_Start,Units_Sold,Revenue,Seasonal_Naive_Forecast
SKU006,2025-12-22,43,348559.72,48.0
SKU006,2025-12-29,20,162120.8,45.0
SKU007,2024-01-01,172,879623.48,
SKU007,2024-01-08,178,910308.02,
SKU007,2024-01-15,189,966563.01,
SKU007,2024-01-22,176,900079.84,
SKU007,2024-01-29,171,874509.39,
SKU007,2024-02-05,163,833596.6699999999,
SKU007,2024-02-12,195,997247.55,
SKU007,2024-02-19,173,884737.57,
SKU007,2024-02-26,201,1027932.09,
SKU007,2024-03-04,195,997247.55,
SKU007,2024-03-11,212,1084187.08,
SKU007,2024-03-18,223,1140442.07,
SKU007,2024-03-25,192,981905.28,
SKU007,2024-04-01,199,1017703.91,
SKU007,2024-04-08,222,1135327.98,
SKU007,2024-04-15,199,1017703.91,
SKU007,2024-04-22,198,1012589.8200000001,
SKU007,2024-04-29,188,961448.9199999999,
SKU007,2024-05-06,174,889851.66,
SKU007,2024-05-13,184,940992.56,
SKU007,2024-05-20,209,1068844.81,
SKU007,2024-05-27,242,1237609.78,
SKU007,2024-06-03,196,1002361.64,
SKU007,2024-06-10,203,1038160.27,
SKU007,2024-06-17,219,1119985.71,
SKU007,2024-06-24,204,1043274.36,
SKU007,2024-07-01,187,956334.83,
SKU007,2024-07-08,179,915422.11,
SKU007,2024-07-15,180,920536.2,
SKU007,2024-07-22,172,879623.48,
SKU007,2024-07-29,160,818254.4,
SKU007,2024-08-05,141,721086.69,
SKU007,2024-08-12,164,838710.76,
SKU007,2024-08-19,160,818254.4,
SKU007,2024-08-26,151,772227.59,
SKU007,2024-09-02,157,802912.13,
SKU007,2024-09-09,174,889851.6599999999,
SKU007,2024-09-16,151,772227.59,
SKU007,2024-09-23,170,869395.3,
SKU007,2024-09-30,130,664831.7,
SKU007,2024-10-07,123,629033.0700000001,
SKU007,2024-10-14,128,654603.52,
SKU007,2024-10-21,124,634147.16,
SKU007,2024-10-28,152,777341.6799999999,
SKU007,2024-11-04,172,879623.48,
SKU007,2024-11-11,159,813140.31,
SKU007,2024-11-18,167,854053.03,
SKU007,2024-11-25,132,675059.88,
SKU007,2024-12-02,148,756885.32,
SKU007,2024-12-09,137,700630.3300000001,
SKU007,2024-12-16,167,854053.03,
SKU007,2024-12-23,147,751771.23,
SKU007,2024-12-30,175,894965.75,172.0
SKU007,2025-01-06,171,874509.3899999999,178.0
SKU007,2025-01-13,156,797798.04,189.0
SKU007,2025-01-20,179,915422.11,176.0
SKU007,2025-01-27,178,910308.02,171.0
SKU007,2025-02-03,179,915422.11,163.0
SKU007,2025-02-10,171,874509.39,195.0
SKU007,2025-02-17,171,874509.39,173.0
SKU007,2025-02-24,189,966563.01,201.0
SKU007,2025-03-03,217,1109757.53,195.0
SKU007,2025-03-10,191,976791.19,212.0
SKU007,2025-03-17,194,992133.46,223.0
SKU007,2025-03-24,208,1063730.72,192.0
SKU007,2025-03-31,201,1027932.09,199.0
SKU007,2025-04-07,194,992133.46,222.0
SKU007,2025-04-14,200,1022818.0,199.0
SKU007,2025-04-21,201,1027932.0900000001,198.0
SKU007,2025-04-28,199,1017703.91,188.0
SKU007,2025-05-05,168,859167.12,174.0
SKU007,2025-05-12,180,920536.2,184.0
SKU007,2025-05-19,203,1038160.27,209.0
SKU007,2025-05-26,196,1002361.64,242.0
SKU007,2025-06-02,185,946106.6499999999,196.0
SKU007,2025-06-09,174,889851.6599999999,203.0
SKU007,2025-06-16,187,956334.83,219.0
SKU007,2025-06-23,212,1084187.08,204.0
SKU007,2025-06-30,181,925650.29,187.0
SKU007,2025-07-07,187,956334.83,179.0
SKU007,2025-07-14,161,823368.49,180.0
SKU007,2025-07-21,167,854053.03,172.0
SKU007,2025-07-28,181,925650.29,160.0
SKU007,2025-08-04,145,741543.05,141.0
SKU007,2025-08-11,158,808026.22,164.0
SKU007,2025-08-18,146,746657.1399999999,160.0
SKU007,2025-08-25,170,869395.3,151.0
SKU007,2025-09-01,152,777341.6799999999,157.0
SKU007,2025-09-08,153,782455.77,174.0
SKU007,2025-09-15,162,828482.58,151.0
SKU007,2025-09-22,171,874509.39,170.0
SKU007,2025-09-29,129,659717.61,130.0
SKU007,2025-10-06,149,761999.41,123.0
SKU007,2025-10-13,158,808026.22,128.0
SKU007,2025-10-20,131,669945.79,124.0
SKU007,2025-10-27,152,777341.6799999999,152.0
SKU007,2025-11-03,142,726200.78,172.0
SKU007,2025-11-10,131,669945.79,159.0
SKU007,2025-11-17,157,802912.13,167.0
SKU007,2025-11-24,181,925650.29,132.0
SKU007,2025-12-01,145,741543.05,148.0
SKU007,2025-12-08,154,787569.86,137.0
SKU007,2025-12-15,149,761999.41,167.0
SKU007,2025-12-22,161,823368.49,147.0
SKU007,2025-12-29,68,347758.12,175.0
SKU008,2024-01-01,119,1171274.16,
SKU008,2024-01-08,137,1348441.68,
SKU008,2024-01-15,118,1161431.52,
SKU008,2024-01-22,108,1063005.12,
SKU008,2024-01-29,114,1122060.96,
SKU008,2024-02-05,113,1112218.32,
SKU008,2024-02-12,107,1053162.48,
SKU008,2024-02-19,118,1161431.52,
SKU008,2024-02-26,131,1289385.84,
SKU008,2024-03-04,132,1299228.48,
SKU008,2024-03-11,147,1446868.08,
SKU008,2024-03-18,144,1417340.16,
SKU008,2024-03-25,128,1259857.92,
SKU008,2024-04-01,128,1259857.92,
SKU008,2024-04-08,128,1259857.92,
SKU008,2024-04-15,139,1368126.96,
SKU008,2024-04-22,134,1318913.76,
SKU008,2024-04-29,139,1368126.96,
SKU008,2024-05-06,131,1289385.8399999999,
SKU008,2024-05-13,128,1259857.92,
SKU008,2024-05-20,137,1348441.68,
SKU008,2024-05-27,140,1377969.5999999999,
SKU008,2024-06-03,125,1230330.0,
SKU008,2024-06-10,106,1043319.84,
SKU008,2024-06-17,134,1318913.76,
SKU008,2024-06-24,144,1417340.1600000001,
SKU008,2024-07-01,112,1102375.68,
SKU008,2024-07-08,120,1181116.8,
SKU008,2024-07-15,108,1063005.12,
SKU008,2024-07-22,134,1318913.76,
SKU008,2024-07-29,100,984264.0,
SKU008,2024-08-05,97,954736.08,
SKU008,2024-08-12,99,974421.36,
SKU008,2024-08-19,113,1112218.32,
SKU008,2024-08-26,107,1053162.48,
SKU008,2024-09-02,115,1131903.6,
SKU008,2024-09-09,93,915365.52,
SKU008,2024-09-16,101,994106.64,
SKU008,2024-09-23,107,1053162.48,
SKU008,2024-09-30,89,875994.96,
SKU008,2024-10-07,80,787411.2,
SKU008,2024-10-14,71,698827.44,
SKU008,2024-10-21,97,954736.0800000001,
SKU008,2024-10-28,99,974421.36,
SKU008,2024-11-04,97,954736.08,
SKU008,2024-11-11,106,1043319.84,
SKU008,2024-11-18,88,866152.32,
SKU008,2024-11-25,108,1063005.12,
SKU008,2024-12-02,109,1072847.76,
SKU008,2024-12-09,104,1023634.5599999999,
SKU008,2024-12-16,82,807096.48,
SKU008,2024-12-23,97,954736.0800000001,
SKU008,2024-12-30,103,1013791.9199999999,119.0
SKU008,2025-01-06,105,1033477.2,137.0
SKU008,2025-01-13,111,1092533.04,118.0
SKU008,2025-01-20,106,1043319.84,108.0
SKU008,2025-01-27,121,1190959.44,114.0
SKU008,2025-02-03,134,1318913.76,113.0
SKU008,2025-02-10,122,1200802.08,107.0
SKU008,2025-02-17,112,1102375.68,118.0
SKU008,2025-02-24,138,1358284.32,131.0
SKU008,2025-03-03,133,1309071.1199999999,132.0
SKU008,2025-03-10,153,1505923.92,147.0
SKU008,2025-03-17,139,1368126.96,144.0
SKU008,2025-03-24,154,1515766.56,128.0
SKU008,2025-03-31,146,1437025.44,128.0
SKU008,2025-04-07,131,1289385.84,128.0
SKU008,2025-04-14,138,1358284.32,139.0
SKU008,2025-04-21,130,1279543.2,134.0
SKU008,2025-04-28,127,1250015.28,139.0
SKU008,2025-05-05,139,1368126.96,131.0
SKU008,2025-05-12,121,1190959.44,128.0
SKU008,2025-05-19,118,1161431.52,137.0
SKU008,2025-05-26,135,1328756.4,140.0
SKU008,2025-06-02,122,1200802.08,125.0
SKU008,2025-06-09,136,1338599.04,106.0
SKU008,2025-06-16,101,994106.6399999999,134.0
SKU008,2025-06-23,118,1161431.52,144.0
SKU008,2025-06-30,128,1259857.92,112.0
SKU008,2025-07-07,109,1072847.76,120.0
SKU008,2025-07-14,110,1082690.4,108.0
SKU008,2025-07-21,105,1033477.2,134.0
SKU008,2025-07-28,112,1102375.68,100.0
SKU008,2025-08-04,101,994106.6399999999,97.0
SKU008,2025-08-11,126,1240172.64,99.0
SKU008,2025-08-18,89,875994.96,113.0
SKU008,2025-08-25,101,994106.6399999999,107.0
SKU008,2025-09-01,92,905522.88,115.0
SKU008,2025-09-08,90,885837.6,93.0
SKU008,2025-09-15,87,856309.6799999999,101.0
SKU008,2025-09-22,93,915365.52,107.0
SKU008,2025-09-29,98,964578.72,89.0
SKU008,2025-10-06,88,866152.32,80.0
SKU008,2025-10-13,115,1131903.6,71.0
SKU008,2025-10-20,81,797253.84,97.0
SKU008,2025-10-27,100,984264.0,99.0
SKU008,2025-11-03,112,1102375.68,97.0
SKU008,2025-11-10,94,925208.1599999999,106.0
SKU008,2025-11-17,91,895680.24,88.0
SKU008,2025-11-24,117,1151588.8800000001,108.0
SKU008,2025-12-01,97,954736.08,109.0
SKU008,2025-12-08,112,1102375.68,104.0
SKU008,2025-12-15,100,984264.0,82.0
SKU008,2025-12-22,105,1033477.2,97.0
SKU008,2025-12-29,36,354335.04,103.0
SKU009,2024-01-01,70,163582.3,
SKU009,2024-01-08,66,154234.74,
SKU009,2024-01-15,73,170592.97,
SKU009,2024-01-22,80,186951.19999999998,
SKU009,2024-01-29,103,240699.66999999998,
SKU009,2024-02-05,85,198635.65,
SKU009,2024-02-12,79,184614.31,
SKU009,2024-02-19,80,186951.2,
SKU009,2024-02-26,92,214993.88,
SKU009,2024-03-04,86,200972.54,
SKU009,2024-03-11,101,236025.89,
SKU009,2024-03-18,95,222004.55,
SKU009,2024-03-25,88,205646.32,
SKU009,2024-04-01,82,191624.98,
SKU009,2024-04-08,106,247710.34,
SKU009,2024-04-15,100,233689.0,
SKU009,2024-04-22,104,243036.56,
SKU009,2024-04-29,80,186951.19999999998,
SKU009,2024-05-06,70,163582.3,
SKU009,2024-05-13,83,193961.87,
SKU009,2024-05-20,83,193961.87,
SKU009,2024-05-27,74,172929.86,
SKU009,2024-06-03,94,219667.66,
SKU009,2024-06-10,93,217330.77,
SKU009,2024-06-17,64,149560.96,
SKU009,2024-06-24,84,196298.76,
SKU009,2024-07-01,78,182277.41999999998,
SKU009,2024-07-08,63,147224.07,
SKU009,2024-07-15,85,198635.65,
SKU009,2024-07-22,82,191624.97999999998,
SKU009,2024-07-29,85,198635.65,
SKU009,2024-08-05,66,154234.74,
SKU009,2024-08-12,70,163582.3,
SKU009,2024-08-19,59,137876.51,
SKU009,2024-08-26,58,135539.62,
SKU009,2024-09-02,58,135539.62,
SKU009,2024-09-09,56,130865.84,
SKU009,2024-09-16,58,135539.62,
SKU009,2024-09-23,67,156571.63,
SKU009,2024-09-30,42,98149.38,
SKU009,2024-10-07,65,151897.85,
SKU009,2024-10-14,58,135539.62,
SKU009,2024-10-21,52,121518.28,
SKU009,2024-10-28,66,154234.74,
SKU009,2024-11-04,71,165919.19,
SKU009,2024-11-11,67,156571.63,
SKU009,2024-11-18,60,140213.4,
SKU009,2024-11-25,52,121518.28,
SKU009,2024-12-02,55,128528.95,
SKU009,2024-12-09,71,165919.19,
SKU009,2024-12-16,76,177603.64,
SKU009,2024-12-23,68,158908.52,
SKU009,2024-12-30,66,154234.74,70.0
SKU009,2025-01-06,55,128528.95,66.0
SKU009,2025-01-13,70,163582.3,73.0
SKU009,2025-01-20,71,165919.19,80.0
SKU009,2025-01-27,69,161245.41,103.0
SKU009,2025-02-03,86,200972.54,85.0
SKU009,2025-02-10,74,172929.86,79.0
SKU009,2025-02-17,75,175266.75,80.0
SKU009,2025-02-24,91,212656.99,92.0
SKU009,2025-03-03,99,231352.11,86.0
SKU009,2025-03-10,92,214993.88,101.0
SKU009,2025-03-17,102,238362.78,95.0
SKU009,2025-03-24,82,191624.97999999998,88.0
SKU009,2025-03-31,76,177603.63999999998,82.0
SKU009,2025-04-07,79,184614.31,106.0
SKU009,2025-04-14,69,161245.41,100.0
SKU009,2025-04-21,100,233689.0,104.0
SKU009,2025-04-28,76,177603.64,80.0
SKU009,2025-05-05,92,214993.88,70.0
SKU009,2025-05-12,104,243036.56,83.0
SKU009,2025-05-19,88,205646.32,83.0
SKU009,2025-05-26,74,172929.86,74.0
SKU009,2025-06-02,88,205646.32,94.0
SKU009,2025-06-09,86,200972.53999999998,93.0
SKU009,2025-06-16,81,189288.09,64.0
SKU009,2025-06-23,92,214993.88,84.0
SKU009,2025-06-30,83,193961.87,78.0
SKU009,2025-07-07,69,161245.41,63.0
SKU009,2025-07-14,73,170592.97,85.0
SKU009,2025-07-21,67,156571.63,82.0
SKU009,2025-07-28,69,161245.40999999997,85.0
SKU009,2025-08-04,66,154234.74,66.0
SKU009,2025-08-11,61,142550.29,70.0
SKU009,2025-08-18,69,161245.41,59.0
SKU009,2025-08-25,62,144887.18,58.0
SKU009,2025-09-01,71,165919.19,58.0
SKU009,2025-09-08,87,203309.43,56.0
SKU009,2025-09-15,70,163582.30000000002,58.0
SKU009,2025-09-22,69,161245.41,67.0
SKU009,2025-09-29,58,135539.62,42.0
SKU009,2025-10-06,51,119181.39,65.0
SKU009,2025-10-13,63,147224.07,58.0
SKU009,2025-10-20,52,121518.28,52.0
SKU009,2025-10-27,78,182277.41999999998,66.0
SKU009,2025-11-03,55,128528.95,71.0
SKU009,2025-11-10,62,144887.18,67.0
SKU009,2025-11-17,63,147224.07,60.0
SKU009,2025-11-24,66,154234.74,52.0
SKU009,2025-12-01,77,179940.53,55.0
SKU009,2025-12-08,82,191624.97999999998,71.0
SKU009,2025-12-15,69,161245.41,76.0
SKU009,2025-12-22,77,179940.53,68.0
SKU009,2025-12-29,21,49074.69,66.0
SKU010,2024-01-01,111,73644.06,
SKU010,2024-01-08,108,71653.68000000001,
SKU010,2024-01-15,115,76297.9,
SKU010,2024-01-22,115,76297.9,
SKU010,2024-01-29,129,85586.34,
SKU010,2024-02-05,136,90230.56,
SKU010,2024-02-12,133,88240.18000000001,
SKU010,2024-02-19,146,96865.16,
SKU010,2024-02-26,145,96201.7,
SKU010,2024-03-04,154,102172.84,
SKU010,2024-03-11,138,91557.48000000001,
SKU010,2024-03-18,141,93547.86,
SKU010,2024-03-25,162,107480.52,
SKU010,2024-04-01,124,82269.04000000001,
SKU010,2024-04-08,141,93547.86,
SKU010,2024-04-15,121,80278.66,
SKU010,2024-04-22,121,80278.66,
SKU010,2024-04-29,144,95538.24,
SKU010,2024-05-06,117,77624.82,
SKU010,2024-05-13,145,96201.7,
SKU010,2024-05-20,141,93547.86,
SKU010,2024-05-27,158,104826.68000000001,
SKU010,2024-06-03,151,100182.45999999999,
SKU010,2024-06-10,141,93547.86,
SKU010,2024-06-17,153,101509.38,
SKU010,2024-06-24,129,85586.34,
SKU010,2024-07-01,103,68336.38,
SKU010,2024-07-08,113,74970.98,
SKU010,2024-07-15,111,73644.06,
SKU010,2024-07-22,119,78951.74,
SKU010,2024-07-29,110,72980.6,
SKU010,2024-08-05,103,68336.38,
SKU010,2024-08-12,103,68336.38,
SKU010,2024-08-19,99,65682.54000000001,
SKU010,2024-08-26,96,63692.16,
SKU010,2024-09-02,92,61038.32,
SKU010,2024-09-09,116,76961.36,
SKU010,2024-09-16,115,76297.9,
SKU010,2024-09-23,128,84922.88,
SKU010,2024-09-30,122,80942.12000000001,
SKU010,2024-10-07,79,52413.340000000004,
SKU010,2024-10-14,74,49096.04,
SKU010,2024-10-21,92,61038.32,
SKU010,2024-10-28,109,72317.14,
SKU010,2024-11-04,100,66346.0,
SKU010,2024-11-11,113,74970.98,
SKU010,2024-11-18,121,80278.66,
SKU010,2024-11-25,93,61701.78,
SKU010,2024-12-02,99,65682.54000000001,
SKU010,2024-12-09,106,70326.76000000001,
SKU010,2024-12-16,109,72317.14,
SKU010,2024-12-23,109,72317.14,
SKU010,2024-12-30,116,76961.36,111.0
SKU010,2025-01-06,118,78288.28,108.0
SKU010,2025-01-13,113,74970.98000000001,115.0
SKU010,2025-01-20,118,78288.28,115.0
SKU010,2025-01-27,97,64355.62,129.0
SKU010,2025-02-03,124,82269.04000000001,136.0
SKU010,2025-02-10,128,84922.88,133.0
SKU010,2025-02-17,128,84922.88,146.0
SKU010,2025-02-24,155,102836.3,145.0
SKU010,2025-03-03,160,106153.6,154.0
SKU010,2025-03-10,139,92220.94,138.0
SKU010,2025-03-17,139,92220.94,141.0
SKU010,2025-03-24,156,103499.76000000001,162.0
SKU010,2025-03-31,149,98855.54000000001,124.0
SKU010,2025-04-07,133,88240.18000000001,141.0
SKU010,2025-04-14,137,90894.02,121.0
SKU010,2025-04-21,144,95538.23999999999,121.0
SKU010,2025-04-28,134,88903.64,144.0
SKU010,2025-05-05,130,86249.8,117.0
SKU010,2025-05-12,131,86913.26000000001,145.0
SKU010,2025-05-19,141,93547.86,141.0
SKU010,2025-05-26,145,96201.7,158.0
SKU010,2025-06-02,136,90230.56,151.0
SKU010,2025-06-09,141,93547.86,141.0
SKU010,2025-06-16,139,92220.94,153.0
SKU010,2025-06-23,123,81605.58,129.0
SKU010,2025-06-30,111,73644.06,103.0
SKU010,2025-07-07,120,79615.20000000001,113.0
SKU010,2025-07-14,124,82269.04,111.0
SKU010,2025-07-21,105,69663.3,119.0
SKU010,2025-07-28,91,60374.86,110.0
SKU010,2025-08-04,95,63028.7,103.0
SKU010,2025-08-11,113,74970.98,103.0
SKU010,2025-08-18,100,66346.0,99.0
SKU010,2025-08-25,114,75634.44,96.0
SKU010,2025-09-01,104,68999.84,92.0
SKU010,2025-09-08,92,61038.32,116.0
SKU010,2025-09-15,114,75634.44,115.0
SKU010,2025-09-22,100,66346.0,128.0
SKU010,2025-09-29,79,52413.340000000004,122.0
SKU010,2025-10-06,83,55067.18,79.0
SKU010,2025-10-13,96,63692.16,74.0
SKU010,2025-10-20,86,57057.56,92.0
SKU010,2025-10-27,120,79615.2,109.0
SKU010,2025-11-03,91,60374.86,100.0
SKU010,2025-11-10,105,69663.3,113.0
SKU010,2025-11-17,102,67672.92,121.0
SKU010,2025-11-24,104,68999.84,93.0
SKU010,2025-12-01,126,83595.96,99.0
SKU010,2025-12-08,108,71653.68000000001,106.0
SKU010,2025-12-15,102,67672.92,109.0
SKU010,2025-12-22,102,67672.92,109.0
SKU010,2025-12-29,47,31182.620000000003,116.0
SKU011,2024-01-01,14,20223.84,
SKU011,2024-01-08,20,28891.2,
SKU011,2024-01-15,14,20223.84,
SKU011,2024-01-22,15,21668.4,
SKU011,2024-01-29,21,30335.760000000002,
SKU011,2024-02-05,14,20223.84,
SKU011,2024-02-12,20,28891.199999999997,
SKU011,2024-02-19,28,40447.68,
SKU011,2024-02-26,23,33224.880000000005,
SKU011,2024-03-04,21,30335.760000000002,
SKU011,2024-03-11,24,34669.44,
SKU011,2024-03-18,25,36114.0,
SKU011,2024-03-25,16,23112.96,
SKU011,2024-04-01,20,28891.2,
SKU011,2024-04-08,22,31780.32,
SKU011,2024-04-15,19,27446.64,
SKU011,2024-04-22,31,44781.36,
SKU011,2024-04-29,20,28891.2,
SKU011,2024-05-06,30,43336.8,
SKU011,2024-05-13,28,40447.68,
SKU011,2024-05-20,17,24557.52,
SKU011,2024-05-27,26,37558.560000000005,
SKU011,2024-06-03,24,34669.44,
SKU011,2024-06-10,19,27446.64,
SKU011,2024-06-17,16,23112.96,
SKU011,2024-06-24,19,27446.64,
SKU011,2024-07-01,19,27446.64,
SKU011,2024-07-08,27,39003.12,
SKU011,2024-07-15,12,17334.72,
SKU011,2024-07-22,14,20223.84,
SKU011,2024-07-29,12,17334.72,
SKU011,2024-08-05,16,23112.96,
SKU011,2024-08-12,17,24557.52,
SKU011,2024-08-19,9,13001.039999999999,
SKU011,2024-08-26,17,24557.52,
SKU011,2024-09-02,18,26002.08,
SKU011,2024-09-09,22,31780.32,
SKU011,2024-09-16,15,21668.4,
SKU011,2024-09-23,18,26002.08,
SKU011,2024-09-30,11,15890.16,
SKU011,2024-10-07,16,23112.96,
SKU011,2024-10-14,13,18779.28,
SKU011,2024-10-21,9,13001.04,
SKU011,2024-10-28,15,21668.4,
SKU011,2024-11-04,11,15890.16,
SKU011,2024-11-11,16,23112.96,
SKU011,2024-11-18,25,36114.0,
SKU011,2024-11-25,22,31780.32,
SKU011,2024-12-02,25,36114.0,
SKU011,2024-12-09,15,21668.4,
SKU011,2024-12-16,20,28891.199999999997,
SKU011,2024-12-23,17,24557.52,
SKU011,2024-12-30,17,24557.52,14.0
SKU011,2025-01-06,21,30335.760000000002,20.0
SKU011,2025-01-13,19,27446.64,14.0
SKU011,2025-01-20,24,34669.44,15.0
SKU011,2025-01-27,13,18779.28,21.0
SKU011,2025-02-03,16,23112.96,14.0
SKU011,2025-02-10,16,23112.96,20.0
SKU011,2025-02-17,23,33224.88,28.0
SKU011,2025-02-24,18,26002.079999999998,23.0
SKU011,2025-03-03,15,21668.4,21.0
SKU011,2025-03-10,22,31780.32,24.0
SKU011,2025-03-17,19,27446.64,25.0
SKU011,2025-03-24,18,26002.079999999998,16.0
SKU011,2025-03-31,20,28891.2,20.0
SKU011,2025-04-07,26,37558.56,22.0
SKU011,2025-04-14,22,31780.32,19.0
SKU011,2025-04-21,24,34669.44,31.0
SKU011,2025-04-28,17,24557.52,20.0
SKU011,2025-05-05,17,24557.52,30.0
SKU011,2025-05-12,14,20223.84,28.0
SKU011,2025-05-19,16,23112.96,17.0
SKU011,2025-05-26,29,41892.240000000005,26.0
SKU011,2025-06-02,20,28891.2,24.0
SKU011,2025-06-09,26,37558.56,19.0
SKU011,2025-06-16,18,26002.079999999998,16.0
SKU011,2025-06-23,22,31780.32,19.0
SKU011,2025-06-30,25,36114.0,19.0
SKU011,2025-07-07,14,20223.84,27.0
SKU011,2025-07-14,21,30335.76,12.0
SKU011,2025-07-21,11,15890.16,14.0
SKU011,2025-07-28,18,26002.08,12.0
SKU011,2025-08-04,22,31780.32,16.0
SKU011,2025-08-11,14,20223.84,17.0
SKU011,2025-08-18,24,34669.44,9.0
SKU011,2025-08-25,11,15890.16,17.0
SKU011,2025-09-01,16,23112.96,18.0
SKU011,2025-09-08,16,23112.96,22.0
SKU011,2025-09-15,16,23112.96,15.0
SKU011,2025-09-22,11,15890.16,18.0
SKU011,2025-09-29,28,40447.68,11.0
SKU011,2025-10-06,16,23112.96,16.0
SKU011,2025-10-13,11,15890.16,13.0
SKU011,2025-10-20,18,26002.08,9.0
SKU011,2025-10-27,19,27446.64,15.0
SKU011,2025-11-03,19,27446.64,11.0
SKU011,2025-11-10,25,36114.0,16.0
SKU011,2025-11-17,9,13001.039999999999,25.0
SKU011,2025-11-24,15,21668.4,22.0
SKU011,2025-12-01,17,24557.52,25.0
SKU011,2025-12-08,23,33224.880000000005,15.0
SKU011,2025-12-15,18,26002.08,20.0
SKU011,2025-12-22,22,31780.32,17.0
SKU011,2025-12-29,3,4333.68,17.0
SKU012,2024-01-01,181,1589065.97,
SKU012,2024-01-08,176,1545169.12,
SKU012,2024-01-15,178,1562727.8599999999,
SKU012,2024-01-22,185,1624183.45,
SKU012,2024-01-29,186,1632962.82,
SKU012,2024-02-05,206,1808550.22,
SKU012,2024-02-12,192,1685639.04,
SKU012,2024-02-19,190,1668080.3,
SKU012,2024-02-26,229,2010475.73,
SKU012,2024-03-04,205,1799770.85,
SKU012,2024-03-11,206,1808550.22,
SKU012,2024-03-18,210,1843667.7,
SKU012,2024-03-25,231,2028034.47,
SKU012,2024-04-01,223,1957799.51,
SKU012,2024-04-08,211,1852447.0699999998,
SKU012,2024-04-15,216,1896343.92,
SKU012,2024-04-22,217,1905123.29,
SKU012,2024-04-29,209,1834888.3299999998,
SKU012,2024-05-06,210,1843667.7,
SKU012,2024-05-13,188,1650521.56,
SKU012,2024-05-20,183,1606624.71,
SKU012,2024-05-27,204,1790991.48,
SKU012,2024-06-03,205,1799770.85,
SKU012,2024-06-10,230,2019255.1,
SKU012,2024-06-17,213,1870005.81,
SKU012,2024-06-24,202,1773432.74,
SKU012,2024-07-01,173,1518831.01,
SKU012,2024-07-08,174,1527610.38,
SKU012,2024-07-15,190,1668080.3,
SKU012,2024-07-22,198,1738315.26,
SKU012,2024-07-29,163,1431037.31,
SKU012,2024-08-05,163,1431037.31,
SKU012,2024-08-12,154,1352022.98,
SKU012,2024-08-19,169,1483713.53,
SKU012,2024-08-26,176,1545169.12,
SKU012,2024-09-02,151,1325684.87,
SKU012,2024-09-09,167,1466154.79,
SKU012,2024-09-16,163,1431037.31,
SKU012,2024-09-23,174,1527610.38,
SKU012,2024-09-30,144,1264229.28,
SKU012,2024-10-07,144,1264229.28,
SKU012,2024-10-14,144,1264229.28,
SKU012,2024-10-21,140,1229111.8,
SKU012,2024-10-28,183,1606624.71,
SKU012,2024-11-04,156,1369581.72,
SKU012,2024-11-11,179,1571507.23,
SKU012,2024-11-18,177,1553948.49,
SKU012,2024-11-25,170,1492492.9,
SKU012,2024-12-02,147,1290567.39,
SKU012,2024-12-09,184,1615404.08,
SKU012,2024-12-16,161,1413478.57,
SKU012,2024-12-23,161,1413478.57,
SKU012,2024-12-30,161,1413478.57,181.0
SKU012,2025-01-06,180,1580286.5999999999,176.0
SKU012,2025-01-13,194,1703197.78,178.0
SKU012,2025-01-20,191,1676859.67,185.0
SKU012,2025-01-27,172,1510051.6400000001,186.0
SKU012,2025-02-03,195,1711977.15,206.0
SKU012,2025-02-10,203,1782212.1099999999,192.0
SKU012,2025-02-17,214,1878785.18,190.0
SKU012,2025-02-24,208,1826108.96,229.0
SKU012,2025-03-03,224,1966578.88,205.0
SKU012,2025-03-10,217,1905123.29,206.0
SKU012,2025-03-17,217,1905123.29,210.0
SKU012,2025-03-24,253,2221180.61,231.0
SKU012,2025-03-31,218,1913902.66,223.0
SKU012,2025-04-07,195,1711977.15,211.0
SKU012,2025-04-14,198,1738315.26,216.0
SKU012,2025-04-21,210,1843667.7,217.0
SKU012,2025-04-28,202,1773432.74,209.0
SKU012,2025-05-05,196,1720756.52,210.0
SKU012,2025-05-12,206,1808550.22,188.0
SKU012,2025-05-19,202,1773432.74,183.0
SKU012,2025-05-26,200,1755874.0,204.0
SKU012,2025-06-02,205,1799770.8499999999,205.0
SKU012,2025-06-09,204,1790991.48,230.0
SKU012,2025-06-16,190,1668080.3,213.0
SKU012,2025-06-23,173,1518831.01,202.0
SKU012,2025-06-30,171,1501272.27,173.0
SKU012,2025-07-07,189,1659300.93,174.0
SKU012,2025-07-14,179,1571507.23,190.0
SKU012,2025-07-21,155,1360802.35,198.0
SKU012,2025-07-28,160,1404699.2,163.0
SKU012,2025-08-04,163,1431037.31,163.0
SKU012,2025-08-11,177,1553948.49,154.0
SKU012,2025-08-18,178,1562727.8599999999,169.0
SKU012,2025-08-25,171,1501272.27,176.0
SKU012,2025-09-01,180,1580286.6,151.0
SKU012,2025-09-08,160,1404699.2000000002,167.0
SKU012,2025-09-15,171,1501272.27,163.0
SKU012,2025-09-22,150,1316905.5,174.0
SKU012,2025-09-29,136,1193994.32,144.0
SKU012,2025-10-06,140,1229111.8,144.0
SKU012,2025-10-13,128,1123759.36,144.0
SKU012,2025-10-20,141,1237891.17,140.0
SKU012,2025-10-27,151,1325684.87,183.0
SKU012,2025-11-03,155,1360802.35,156.0
